strain	virus	accession	date	region	country	division	city	db	segment	authors	url	title	journal	paper_url
HA071308	west nile	HA071308	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071308	?	?	?
HA071314	west nile	HA071314	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071314	?	?	?
HA071341	west nile	HA071341	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071341	?	?	?
HA071355	west nile	HA071355	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071355	?	?	?
HA071358	west nile	HA071358	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071358	?	?	?
HA071369	west nile	HA071369	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071369	?	?	?
HA071371	west nile	HA071371	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071371	?	?	?
HA071380	west nile	HA071380	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071380	?	?	?
HA071394	west nile	HA071394	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071394	?	?	?
HA071397	west nile	HA071397	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071397	?	?	?
HA071409	west nile	HA071409	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071409	?	?	?
HA071411	west nile	HA071411	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071411	?	?	?
HA071432	west nile	HA071432	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071432	?	?	?
HA071437	west nile	HA071437	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071437	?	?	?
HA071438	west nile	HA071438	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071438	?	?	?
HA071445	west nile	HA071445	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071445	?	?	?
HA071447	west nile	HA071447	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071447	?	?	?
HA071467	west nile	HA071467	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071467	?	?	?
HA071477	west nile	HA071477	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071477	?	?	?
HA071478	west nile	HA071478	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071478	?	?	?
HA071502	west nile	HA071502	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071502	?	?	?
HA071504	west nile	HA071504	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071504	?	?	?
HA071512	west nile	HA071512	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071512	?	?	?
HA071522	west nile	HA071522	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071522	?	?	?
HA071548	west nile	HA071548	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071548	?	?	?
HA071553	west nile	HA071553	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071553	?	?	?
HA071559	west nile	HA071559	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071559	?	?	?
HA071560	west nile	HA071560	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071560	?	?	?
HA071573	west nile	HA071573	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071573	?	?	?
HA071582	west nile	HA071582	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071582	?	?	?
HA071583	west nile	HA071583	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071583	?	?	?
HA071601	west nile	HA071601	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071601	?	?	?
HA071604	west nile	HA071604	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071604	?	?	?
HA071605	west nile	HA071605	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071605	?	?	?
HA071616	west nile	HA071616	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071616	?	?	?
HA071619	west nile	HA071619	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071619	?	?	?
HA071625	west nile	HA071625	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071625	?	?	?
HA071645	west nile	HA071645	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071645	?	?	?
HA071657	west nile	HA071657	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071657	?	?	?
HA071671	west nile	HA071671	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071671	?	?	?
HA071675	west nile	HA071675	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071675	?	?	?
HA071699	west nile	HA071699	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071699	?	?	?
HA071707	west nile	HA071707	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071707	?	?	?
HA071709	west nile	HA071709	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071709	?	?	?
HA071726	west nile	HA071726	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071726	?	?	?
HA071729	west nile	HA071729	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071729	?	?	?
HA071735	west nile	HA071735	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071735	?	?	?
HA071740	west nile	HA071740	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071740	?	?	?
HA071774	west nile	HA071774	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071774	?	?	?
HA071787	west nile	HA071787	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071787	?	?	?
HA071800	west nile	HA071800	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071800	?	?	?
HA071814	west nile	HA071814	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071814	?	?	?
HA071816	west nile	HA071816	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071816	?	?	?
HA071826	west nile	HA071826	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071826	?	?	?
HA071839	west nile	HA071839	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071839	?	?	?
HA071848	west nile	HA071848	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071848	?	?	?
HA071862	west nile	HA071862	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071862	?	?	?
HA071863	west nile	HA071863	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071863	?	?	?
HA071864	west nile	HA071864	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071864	?	?	?
HA071898	west nile	HA071898	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071898	?	?	?
HA071899	west nile	HA071899	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071899	?	?	?
HA071904	west nile	HA071904	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071904	?	?	?
HA071907	west nile	HA071907	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071907	?	?	?
HA071916	west nile	HA071916	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071916	?	?	?
HA071925	west nile	HA071925	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071925	?	?	?
HA071948	west nile	HA071948	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071948	?	?	?
HA071995	west nile	HA071995	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071995	?	?	?
HA071997	west nile	HA071997	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA071997	?	?	?
HA072000	west nile	HA072000	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072000	?	?	?
HA072005	west nile	HA072005	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072005	?	?	?
HA072006	west nile	HA072006	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072006	?	?	?
HA072012	west nile	HA072012	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072012	?	?	?
HA072013	west nile	HA072013	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072013	?	?	?
HA072018	west nile	HA072018	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072018	?	?	?
HA072021	west nile	HA072021	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072021	?	?	?
HA072047	west nile	HA072047	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072047	?	?	?
HA072080	west nile	HA072080	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072080	?	?	?
HA072093	west nile	HA072093	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072093	?	?	?
HA072109	west nile	HA072109	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072109	?	?	?
HA072113	west nile	HA072113	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072113	?	?	?
HA072130	west nile	HA072130	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072130	?	?	?
HA072140	west nile	HA072140	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072140	?	?	?
HA072149	west nile	HA072149	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072149	?	?	?
HA072150	west nile	HA072150	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072150	?	?	?
HA072220	west nile	HA072220	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072220	?	?	?
HA072225	west nile	HA072225	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072225	?	?	?
HA072234	west nile	HA072234	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072234	?	?	?
HA072240	west nile	HA072240	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072240	?	?	?
HA072243	west nile	HA072243	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072243	?	?	?
HA072262	west nile	HA072262	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072262	?	?	?
HA072266	west nile	HA072266	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072266	?	?	?
HA072294	west nile	HA072294	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072294	?	?	?
HA072297	west nile	HA072297	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072297	?	?	?
HA072300	west nile	HA072300	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072300	?	?	?
HA072302	west nile	HA072302	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072302	?	?	?
HA072313	west nile	HA072313	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072313	?	?	?
HA072321	west nile	HA072321	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072321	?	?	?
HA072324	west nile	HA072324	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072324	?	?	?
HA072333	west nile	HA072333	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072333	?	?	?
HA072335	west nile	HA072335	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072335	?	?	?
HA072373	west nile	HA072373	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072373	?	?	?
HA072380	west nile	HA072380	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072380	?	?	?
HA072392	west nile	HA072392	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072392	?	?	?
HA072394	west nile	HA072394	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072394	?	?	?
HA072411	west nile	HA072411	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072411	?	?	?
HA072415	west nile	HA072415	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072415	?	?	?
HA072427	west nile	HA072427	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072427	?	?	?
HA072436	west nile	HA072436	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072436	?	?	?
HA072443	west nile	HA072443	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072443	?	?	?
HA072459	west nile	HA072459	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072459	?	?	?
HA072472	west nile	HA072472	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072472	?	?	?
HA072473	west nile	HA072473	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072473	?	?	?
HA072478	west nile	HA072478	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072478	?	?	?
HA072479	west nile	HA072479	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072479	?	?	?
HA072484	west nile	HA072484	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072484	?	?	?
HA072488	west nile	HA072488	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072488	?	?	?
HA072492	west nile	HA072492	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072492	?	?	?
HA072494	west nile	HA072494	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072494	?	?	?
HA072500	west nile	HA072500	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072500	?	?	?
HA072534	west nile	HA072534	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072534	?	?	?
HA072537	west nile	HA072537	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072537	?	?	?
HA072554	west nile	HA072554	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072554	?	?	?
HA072560	west nile	HA072560	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072560	?	?	?
HA072565	west nile	HA072565	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072565	?	?	?
HA072571	west nile	HA072571	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072571	?	?	?
HA072592	west nile	HA072592	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072592	?	?	?
HA072596	west nile	HA072596	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072596	?	?	?
HA072611	west nile	HA072611	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072611	?	?	?
HA072612	west nile	HA072612	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072612	?	?	?
HA072621	west nile	HA072621	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072621	?	?	?
HA072651	west nile	HA072651	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072651	?	?	?
HA072660	west nile	HA072660	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072660	?	?	?
HA072668	west nile	HA072668	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072668	?	?	?
HA072671	west nile	HA072671	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072671	?	?	?
HA072679	west nile	HA072679	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072679	?	?	?
HA072686	west nile	HA072686	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072686	?	?	?
HA072690	west nile	HA072690	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072690	?	?	?
HA072695	west nile	HA072695	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072695	?	?	?
HA072714	west nile	HA072714	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072714	?	?	?
HA072732	west nile	HA072732	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072732	?	?	?
HA072746	west nile	HA072746	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072746	?	?	?
HA072761	west nile	HA072761	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072761	?	?	?
HA072762	west nile	HA072762	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072762	?	?	?
HA072785	west nile	HA072785	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072785	?	?	?
HA072792	west nile	HA072792	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072792	?	?	?
HA072806	west nile	HA072806	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072806	?	?	?
HA072807	west nile	HA072807	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072807	?	?	?
HA072812	west nile	HA072812	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072812	?	?	?
HA072819	west nile	HA072819	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072819	?	?	?
HA072822	west nile	HA072822	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072822	?	?	?
HA072825	west nile	HA072825	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072825	?	?	?
HA072850	west nile	HA072850	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072850	?	?	?
HA072857	west nile	HA072857	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072857	?	?	?
HA072867	west nile	HA072867	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072867	?	?	?
HA072876	west nile	HA072876	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072876	?	?	?
HA072893	west nile	HA072893	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072893	?	?	?
HA072899	west nile	HA072899	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072899	?	?	?
HA072902	west nile	HA072902	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072902	?	?	?
HA072919	west nile	HA072919	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072919	?	?	?
HA072930	west nile	HA072930	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072930	?	?	?
HA072943	west nile	HA072943	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072943	?	?	?
HA072950	west nile	HA072950	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072950	?	?	?
HA072963	west nile	HA072963	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072963	?	?	?
HA072968	west nile	HA072968	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072968	?	?	?
HA072978	west nile	HA072978	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072978	?	?	?
HA072983	west nile	HA072983	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072983	?	?	?
HA072987	west nile	HA072987	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA072987	?	?	?
HA073003	west nile	HA073003	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073003	?	?	?
HA073008	west nile	HA073008	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073008	?	?	?
HA073016	west nile	HA073016	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073016	?	?	?
HA073057	west nile	HA073057	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073057	?	?	?
HA073066	west nile	HA073066	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073066	?	?	?
HA073078	west nile	HA073078	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073078	?	?	?
HA073090	west nile	HA073090	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073090	?	?	?
HA073094	west nile	HA073094	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073094	?	?	?
HA073101	west nile	HA073101	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073101	?	?	?
HA073117	west nile	HA073117	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073117	?	?	?
HA073123	west nile	HA073123	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073123	?	?	?
HA073128	west nile	HA073128	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073128	?	?	?
HA073131	west nile	HA073131	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073131	?	?	?
HA073138	west nile	HA073138	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073138	?	?	?
HA073140	west nile	HA073140	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073140	?	?	?
HA073142	west nile	HA073142	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073142	?	?	?
HA073147	west nile	HA073147	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073147	?	?	?
HA073174	west nile	HA073174	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073174	?	?	?
HA073184	west nile	HA073184	XXXX-XX-XX	?	?	?	?	ENA	genome	-	https://www.ebi.ac.uk/ena/browser/view/HA073184	?	?	?
